,label,score,trial
3477,0,-1.2147183418273926,id10273/gHPh9j7lc58/00005.wav id10309/Zx-zA-D_DvI/00002.wav
3478,1,-0.9422915577888489,id10273/gHPh9j7lc58/00005.wav id10273/ZpPPaMazpf0/00016.wav
3479,0,-1.1289228200912476,id10273/gHPh9j7lc58/00005.wav id10300/1ZyvrJaiLQk/00032.wav
3480,1,-0.7189350128173828,id10273/gHPh9j7lc58/00006.wav id10273/0OCW1HUxZyg/00003.wav
3481,0,-1.4465909004211426,id10273/gHPh9j7lc58/00006.wav id10285/FUqAFZmZJ80/00001.wav
3482,1,-0.6530405282974243,id10273/gHPh9j7lc58/00006.wav id10273/5TWpQYtboq0/00003.wav
3483,0,-1.0564980506896973,id10273/gHPh9j7lc58/00006.wav id10296/0mOnLGSG2jM/00001.wav
3484,1,-0.8938990831375122,id10273/gHPh9j7lc58/00006.wav id10273/ZpPPaMazpf0/00016.wav
3485,0,-1.1349122524261475,id10273/gHPh9j7lc58/00006.wav id10283/clznvDi-ybg/00002.wav
3486,1,-0.8521464467048645,id10273/gHPh9j7lc58/00006.wav id10273/8cfyJEV7hP8/00032.wav
3487,0,-1.0887627601623535,id10273/gHPh9j7lc58/00006.wav id10304/JQtDfEz08aU/00026.wav
3488,1,-0.9068895578384399,id10273/gHPh9j7lc58/00007.wav id10273/prqT1CcDqMc/00004.wav
3489,0,-1.1742902994155884,id10273/gHPh9j7lc58/00007.wav id10298/U_1vfIVOigA/00010.wav
3490,1,-0.9303531050682068,id10273/gHPh9j7lc58/00007.wav id10273/ZpPPaMazpf0/00014.wav
3491,0,-1.1591075658798218,id10273/gHPh9j7lc58/00007.wav id10283/H4mDLFeGpLU/00006.wav
3492,1,-1.0536447763442993,id10273/gHPh9j7lc58/00007.wav id10273/8cfyJEV7hP8/00015.wav
3493,0,-0.9972643852233887,id10273/gHPh9j7lc58/00007.wav id10302/dtYK1cUF7mo/00001.wav
3494,1,-0.9033064842224121,id10273/gHPh9j7lc58/00007.wav id10273/prqT1CcDqMc/00006.wav
3495,0,-1.1564675569534302,id10273/gHPh9j7lc58/00007.wav id10295/WxDEVkQKPow/00010.wav
3496,1,-0.7911611199378967,id10273/gHPh9j7lc58/00008.wav id10273/OYi3rZSdAOE/00004.wav
3497,0,-1.276363492012024,id10273/gHPh9j7lc58/00008.wav id10286/Qkll9n7U5ak/00002.wav
3498,1,-0.8488638997077942,id10273/gHPh9j7lc58/00008.wav id10273/3i_6peYQarY/00001.wav
3499,0,-1.3878343105316162,id10273/gHPh9j7lc58/00008.wav id10306/XcXDiYWIS6E/00013.wav
3500,1,-0.9296135902404785,id10273/gHPh9j7lc58/00008.wav id10273/MqKFZOAwUsg/00002.wav
3501,0,-1.3175681829452515,id10273/gHPh9j7lc58/00008.wav id10306/kQOkcEZUpJ4/00004.wav
3502,1,-0.7478823661804199,id10273/gHPh9j7lc58/00008.wav id10273/8fKRoUIpAJY/00007.wav
3503,0,-1.1421562433242798,id10273/gHPh9j7lc58/00008.wav id10292/v6MWr5UAZ94/00007.wav
3504,1,-0.8409184813499451,id10273/gHPh9j7lc58/00009.wav id10273/8fKRoUIpAJY/00001.wav
3505,0,-1.1587550640106201,id10273/gHPh9j7lc58/00009.wav id10292/0H91VC07Q3s/00001.wav
3506,1,-0.7217068672180176,id10273/gHPh9j7lc58/00009.wav id10273/5TWpQYtboq0/00007.wav
3507,0,-1.2643669843673706,id10273/gHPh9j7lc58/00009.wav id10279/4Q1IvdayPR8/00009.wav
3508,1,-0.8014723062515259,id10273/gHPh9j7lc58/00009.wav id10273/8fKRoUIpAJY/00006.wav
3509,0,-1.19432532787323,id10273/gHPh9j7lc58/00009.wav id10283/H4mDLFeGpLU/00001.wav
3510,1,-0.9140368103981018,id10273/gHPh9j7lc58/00009.wav id10273/8cfyJEV7hP8/00027.wav
3511,0,-1.171675682067871,id10273/gHPh9j7lc58/00009.wav id10297/31XtFWtF7Sc/00007.wav
3512,1,-0.8767238855361938,id10273/hW0Q6eHqN-U/00001.wav id10273/ZpPPaMazpf0/00008.wav
3513,0,-1.3613227605819702,id10273/hW0Q6eHqN-U/00001.wav id10270/5r0dWxy17C8/00001.wav
3514,1,-0.8164871335029602,id10273/hW0Q6eHqN-U/00001.wav id10273/prqT1CcDqMc/00020.wav
3515,0,-1.0557479858398438,id10273/hW0Q6eHqN-U/00001.wav id10271/zWyD72sHVwA/00007.wav
3516,1,-0.8528734445571899,id10273/hW0Q6eHqN-U/00001.wav id10273/hW0Q6eHqN-U/00003.wav
3517,0,-1.3675557374954224,id10273/hW0Q6eHqN-U/00001.wav id10306/2SaEbN8hYz4/00017.wav
3518,1,-0.761043906211853,id10273/hW0Q6eHqN-U/00001.wav id10273/gHPh9j7lc58/00002.wav
3519,0,-1.2954249382019043,id10273/hW0Q6eHqN-U/00001.wav id10309/rqaAm4bEsXc/00007.wav
3520,1,-1.1105786561965942,id10273/hW0Q6eHqN-U/00002.wav id10273/GRB1GXRafiY/00004.wav
3521,0,-0.9301517009735107,id10273/hW0Q6eHqN-U/00002.wav id10292/gm6PJowclv0/00007.wav
3522,1,-0.9877535104751587,id10273/hW0Q6eHqN-U/00002.wav id10273/eLl_yTeuaKo/00015.wav
3523,0,-1.2939540147781372,id10273/hW0Q6eHqN-U/00002.wav id10306/uzt36PBzT2w/00005.wav
3524,1,-0.9584216475486755,id10273/hW0Q6eHqN-U/00002.wav id10273/eLl_yTeuaKo/00025.wav
3525,0,-1.1866894960403442,id10273/hW0Q6eHqN-U/00002.wav id10283/u3s9xdUlmmk/00003.wav
3526,1,-0.9925864338874817,id10273/hW0Q6eHqN-U/00002.wav id10273/9PmuAcGCSjY/00002.wav
3527,0,-1.392439603805542,id10273/hW0Q6eHqN-U/00002.wav id10285/LbFFEF1pHO0/00003.wav
3528,1,-0.779090166091919,id10273/hW0Q6eHqN-U/00003.wav id10273/E50E5hbggyM/00006.wav
3529,0,-1.262020230293274,id10273/hW0Q6eHqN-U/00003.wav id10309/qFrRfhWombs/00010.wav
3530,1,-0.816821813583374,id10273/hW0Q6eHqN-U/00003.wav id10273/hW0Q6eHqN-U/00007.wav
3531,0,-1.205758810043335,id10273/hW0Q6eHqN-U/00003.wav id10290/VYk_DxNl_T8/00001.wav
3532,1,-1.0032378435134888,id10273/hW0Q6eHqN-U/00003.wav id10273/xN2fSTQHHkw/00001.wav
3533,0,-1.1882091760635376,id10273/hW0Q6eHqN-U/00003.wav id10283/p3q7Z0O6rgg/00001.wav
3534,1,-1.0530595779418945,id10273/hW0Q6eHqN-U/00003.wav id10273/0OCW1HUxZyg/00004.wav
3535,0,-1.310981273651123,id10273/hW0Q6eHqN-U/00003.wav id10306/XcXDiYWIS6E/00008.wav
3536,1,-0.778200626373291,id10273/hW0Q6eHqN-U/00004.wav id10273/hW0Q6eHqN-U/00009.wav
3537,0,-1.3117369413375854,id10273/hW0Q6eHqN-U/00004.wav id10303/Zs8VK91yVMI/00016.wav
3538,1,-0.9432249665260315,id10273/hW0Q6eHqN-U/00004.wav id10273/xadnDft3rpU/00001.wav
3539,0,-1.214800477027893,id10273/hW0Q6eHqN-U/00004.wav id10283/vaK4t1-WD4M/00042.wav
3540,1,-0.9353359937667847,id10273/hW0Q6eHqN-U/00004.wav id10273/8cfyJEV7hP8/00041.wav
3541,0,-1.1675114631652832,id10273/hW0Q6eHqN-U/00004.wav id10275/vAr7raTthpw/00003.wav
3542,1,-1.0114848613739014,id10273/hW0Q6eHqN-U/00004.wav id10273/prqT1CcDqMc/00018.wav
3543,0,-1.1869107484817505,id10273/hW0Q6eHqN-U/00004.wav id10284/EoCPhxtWUOc/00002.wav
3544,1,-0.8137179017066956,id10273/hW0Q6eHqN-U/00005.wav id10273/ZpPPaMazpf0/00006.wav
3545,0,-1.2646918296813965,id10273/hW0Q6eHqN-U/00005.wav id10295/K1gPy1UKmBE/00014.wav
3546,1,-0.9541947245597839,id10273/hW0Q6eHqN-U/00005.wav id10273/E50E5hbggyM/00005.wav
3547,0,-1.1310826539993286,id10273/hW0Q6eHqN-U/00005.wav id10309/rqaAm4bEsXc/00010.wav
3548,1,-0.8157402873039246,id10273/hW0Q6eHqN-U/00005.wav id10273/8cfyJEV7hP8/00022.wav
3549,0,-1.2581372261047363,id10273/hW0Q6eHqN-U/00005.wav id10300/8EDKH42GZ1o/00027.wav
3550,1,-0.8402870893478394,id10273/hW0Q6eHqN-U/00005.wav id10273/5TWpQYtboq0/00005.wav
3551,0,-1.317769169807434,id10273/hW0Q6eHqN-U/00005.wav id10309/qFrRfhWombs/00001.wav
3552,1,-0.7555449604988098,id10273/hW0Q6eHqN-U/00006.wav id10273/ZpPPaMazpf0/00012.wav
3553,0,-1.1106055974960327,id10273/hW0Q6eHqN-U/00006.wav id10304/JQtDfEz08aU/00033.wav
3554,1,-0.9447187185287476,id10273/hW0Q6eHqN-U/00006.wav id10273/E50E5hbggyM/00003.wav
3555,0,-1.3419544696807861,id10273/hW0Q6eHqN-U/00006.wav id10303/VCEs8oAQAiM/00006.wav
3556,1,-0.8530802130699158,id10273/hW0Q6eHqN-U/00006.wav id10273/E50E5hbggyM/00001.wav
3557,0,-1.3490233421325684,id10273/hW0Q6eHqN-U/00006.wav id10287/RfDogGJ-UnM/00002.wav
3558,1,-0.8854274749755859,id10273/hW0Q6eHqN-U/00006.wav id10273/xadnDft3rpU/00002.wav
3559,0,-1.3336886167526245,id10273/hW0Q6eHqN-U/00006.wav id10280/v0Q-VyO4TjI/00007.wav
3560,1,-0.8159281015396118,id10273/hW0Q6eHqN-U/00007.wav id10273/8cfyJEV7hP8/00020.wav
3561,0,-1.1704059839248657,id10273/hW0Q6eHqN-U/00007.wav id10283/vaK4t1-WD4M/00033.wav
3562,1,-0.8722757697105408,id10273/hW0Q6eHqN-U/00007.wav id10273/prqT1CcDqMc/00006.wav
3563,0,-1.3812460899353027,id10273/hW0Q6eHqN-U/00007.wav id10288/FIxC_PNJNkc/00006.wav
3564,1,-0.9780048131942749,id10273/hW0Q6eHqN-U/00007.wav id10273/0LbtndiXJC0/00003.wav
3565,0,-0.8837978839874268,id10273/hW0Q6eHqN-U/00007.wav id10292/2qlrpSAc9Xs/00012.wav
3566,1,-0.8445149064064026,id10273/hW0Q6eHqN-U/00007.wav id10273/8cfyJEV7hP8/00039.wav
3567,0,-1.4374254941940308,id10273/hW0Q6eHqN-U/00007.wav id10307/cR5FfR4TbEI/00008.wav
3568,1,-0.8486679196357727,id10273/hW0Q6eHqN-U/00008.wav id10273/ZpPPaMazpf0/00004.wav
3569,0,-0.9986822009086609,id10273/hW0Q6eHqN-U/00008.wav id10293/nAtqrkWKIhM/00013.wav
3570,1,-0.8491925001144409,id10273/hW0Q6eHqN-U/00008.wav id10273/0LbtndiXJC0/00006.wav
3571,0,-1.4740029573440552,id10273/hW0Q6eHqN-U/00008.wav id10299/uaPd2Ix-wSI/00009.wav
3572,1,-0.7594569325447083,id10273/hW0Q6eHqN-U/00008.wav id10273/8cfyJEV7hP8/00014.wav
3573,0,-1.232914686203003,id10273/hW0Q6eHqN-U/00008.wav id10300/85wn4sW4CgQ/00005.wav
3574,1,-0.9233005046844482,id10273/hW0Q6eHqN-U/00008.wav id10273/eLl_yTeuaKo/00025.wav
3575,0,-1.213813066482544,id10273/hW0Q6eHqN-U/00008.wav id10283/H4mDLFeGpLU/00003.wav
3576,1,-0.8543674945831299,id10273/hW0Q6eHqN-U/00009.wav id10273/8fKRoUIpAJY/00003.wav
3577,0,-1.239896297454834,id10273/hW0Q6eHqN-U/00009.wav id10309/vobW27_-JyQ/00015.wav
3578,1,-0.8823868632316589,id10273/hW0Q6eHqN-U/00009.wav id10273/prqT1CcDqMc/00003.wav
3579,0,-0.9252492785453796,id10273/hW0Q6eHqN-U/00009.wav id10271/zWyD72sHVwA/00007.wav
3580,1,-0.721566379070282,id10273/hW0Q6eHqN-U/00009.wav id10273/8cfyJEV7hP8/00036.wav
3581,0,-1.2874209880828857,id10273/hW0Q6eHqN-U/00009.wav id10297/6pjKcuVoHLM/00011.wav
3582,1,-0.8297370672225952,id10273/hW0Q6eHqN-U/00009.wav id10273/xN2fSTQHHkw/00002.wav
3583,0,-1.2493338584899902,id10273/hW0Q6eHqN-U/00009.wav id10294/VweNonqOdrE/00004.wav
3584,1,-0.81102454662323,id10273/hW0Q6eHqN-U/00010.wav id10273/8fKRoUIpAJY/00013.wav
3585,0,-1.4318840503692627,id10273/hW0Q6eHqN-U/00010.wav id10299/uaPd2Ix-wSI/00006.wav
3586,1,-0.7208926677703857,id10273/hW0Q6eHqN-U/00010.wav id10273/xN2fSTQHHkw/00001.wav
3587,0,-1.099744439125061,id10273/hW0Q6eHqN-U/00010.wav id10284/RNYNkXzY5Hk/00019.wav
3588,1,-0.777001142501831,id10273/hW0Q6eHqN-U/00010.wav id10273/E50E5hbggyM/00004.wav
3589,0,-1.3753052949905396,id10273/hW0Q6eHqN-U/00010.wav id10270/8jEAjG6SegY/00036.wav
3590,1,-0.772153913974762,id10273/hW0Q6eHqN-U/00010.wav id10273/0LbtndiXJC0/00010.wav
3591,0,-1.0234894752502441,id10273/hW0Q6eHqN-U/00010.wav id10292/gm6PJowclv0/00025.wav
3592,1,-0.8953835368156433,id10273/hW0Q6eHqN-U/00011.wav id10273/8cfyJEV7hP8/00002.wav
3593,0,-1.1121331453323364,id10273/hW0Q6eHqN-U/00011.wav id10276/AeZoMAJ4Ejs/00017.wav
3594,1,-0.8281035423278809,id10273/hW0Q6eHqN-U/00011.wav id10273/E50E5hbggyM/00002.wav
3595,0,-1.161740779876709,id10273/hW0Q6eHqN-U/00011.wav id10309/_z_BR0ERa9g/00002.wav
3596,1,-0.8781432509422302,id10273/hW0Q6eHqN-U/00011.wav id10273/5TWpQYtboq0/00010.wav
3597,0,-1.281809687614441,id10273/hW0Q6eHqN-U/00011.wav id10270/GWXujl-xAVM/00053.wav
3598,1,-0.9047483205795288,id10273/hW0Q6eHqN-U/00011.wav id10273/GRB1GXRafiY/00001.wav
3599,0,-1.2875587940216064,id10273/hW0Q6eHqN-U/00011.wav id10300/fAe7DXqrZls/00012.wav
3600,1,-0.8741165995597839,id10273/hW0Q6eHqN-U/00012.wav id10273/8cfyJEV7hP8/00032.wav
3601,0,-1.0268173217773438,id10273/hW0Q6eHqN-U/00012.wav id10293/k1jiAINXHRI/00027.wav
3602,1,-0.9754030108451843,id10273/hW0Q6eHqN-U/00012.wav id10273/eLl_yTeuaKo/00008.wav
3603,0,-1.3818905353546143,id10273/hW0Q6eHqN-U/00012.wav id10281/1CiBWgsHT4E/00007.wav
3604,1,-0.7810491323471069,id10273/hW0Q6eHqN-U/00012.wav id10273/hW0Q6eHqN-U/00011.wav
3605,0,-1.1499820947647095,id10273/hW0Q6eHqN-U/00012.wav id10279/f0I1IC6DJfo/00003.wav
3606,1,-0.9009636640548706,id10273/hW0Q6eHqN-U/00012.wav id10273/8fKRoUIpAJY/00013.wav
3607,0,-1.0862915515899658,id10273/hW0Q6eHqN-U/00012.wav id10277/tbh20gz_KRA/00019.wav
3608,1,-0.9264968633651733,id10273/jyOctu82nhs/00001.wav id10273/xN2fSTQHHkw/00002.wav
3609,0,-1.3160655498504639,id10273/jyOctu82nhs/00001.wav id10306/ux1zzNHqQI8/00001.wav
3610,1,-0.978522777557373,id10273/jyOctu82nhs/00001.wav id10273/ZpPPaMazpf0/00006.wav
3611,0,-1.2490952014923096,id10273/jyOctu82nhs/00001.wav id10288/A3ZvNuG8_oM/00013.wav
3612,1,-0.86241614818573,id10273/jyOctu82nhs/00001.wav id10273/0LbtndiXJC0/00005.wav
3613,0,-1.338295340538025,id10273/jyOctu82nhs/00001.wav id10286/DPPq8w5ILrA/00004.wav
3614,1,-0.9442252516746521,id10273/jyOctu82nhs/00001.wav id10273/gHPh9j7lc58/00005.wav
3615,0,-1.0999835729599,id10273/jyOctu82nhs/00001.wav id10292/57KbI2UvGss/00011.wav
3616,1,-0.7550883293151855,id10273/jyOctu82nhs/00002.wav id10273/8fKRoUIpAJY/00010.wav
3617,0,-1.3227392435073853,id10273/jyOctu82nhs/00002.wav id10307/c_aEjTGGhZ4/00012.wav
3618,1,-0.9614032506942749,id10273/jyOctu82nhs/00002.wav id10273/GRB1GXRafiY/00006.wav
3619,0,-1.158336877822876,id10273/jyOctu82nhs/00002.wav id10304/zV7LlMi0eHo/00006.wav
3620,1,-0.9847948551177979,id10273/jyOctu82nhs/00002.wav id10273/xadnDft3rpU/00002.wav
3621,0,-1.1844383478164673,id10273/jyOctu82nhs/00002.wav id10305/Piw0wvQbpnQ/00004.wav
3622,1,-0.9717925190925598,id10273/jyOctu82nhs/00002.wav id10273/prqT1CcDqMc/00010.wav
3623,0,-1.1948822736740112,id10273/jyOctu82nhs/00002.wav id10293/nAtqrkWKIhM/00005.wav
3624,1,-0.8253874182701111,id10273/oBaIbyCrTVw/00001.wav id10273/0LbtndiXJC0/00007.wav
3625,0,-0.8953429460525513,id10273/oBaIbyCrTVw/00001.wav id10292/YvmWRnJnTz0/00003.wav
3626,1,-0.8537271022796631,id10273/oBaIbyCrTVw/00001.wav id10273/eLl_yTeuaKo/00003.wav
3627,0,-1.1790597438812256,id10273/oBaIbyCrTVw/00001.wav id10304/zV7LlMi0eHo/00012.wav
3628,1,-0.7402520179748535,id10273/oBaIbyCrTVw/00001.wav id10273/8cfyJEV7hP8/00040.wav
3629,0,-1.0301518440246582,id10273/oBaIbyCrTVw/00001.wav id10277/tbh20gz_KRA/00006.wav
3630,1,-0.8122820854187012,id10273/oBaIbyCrTVw/00001.wav id10273/8fKRoUIpAJY/00008.wav
3631,0,-0.9154682159423828,id10273/oBaIbyCrTVw/00001.wav id10283/x6M3KQ8-gM4/00003.wav
3632,1,-0.9203960299491882,id10273/oBaIbyCrTVw/00002.wav id10273/5TWpQYtboq0/00012.wav
3633,0,-1.0787856578826904,id10273/oBaIbyCrTVw/00002.wav id10275/LqcUAxrtYOk/00009.wav
3634,1,-0.8197122812271118,id10273/oBaIbyCrTVw/00002.wav id10273/GRB1GXRafiY/00002.wav
3635,0,-1.2776904106140137,id10273/oBaIbyCrTVw/00002.wav id10291/oa10caYOOzk/00004.wav
3636,1,-0.8947840332984924,id10273/oBaIbyCrTVw/00002.wav id10273/58VB-LYIoRM/00005.wav
3637,0,-1.0546303987503052,id10273/oBaIbyCrTVw/00002.wav id10292/57KbI2UvGss/00019.wav
3638,1,-0.647091269493103,id10273/oBaIbyCrTVw/00002.wav id10273/hW0Q6eHqN-U/00009.wav
3639,0,-1.2761605978012085,id10273/oBaIbyCrTVw/00002.wav id10297/6pjKcuVoHLM/00006.wav
3640,1,-0.8544666171073914,id10273/oBaIbyCrTVw/00003.wav id10273/ZpPPaMazpf0/00001.wav
3641,0,-1.2256325483322144,id10273/oBaIbyCrTVw/00003.wav id10298/hjvQiiG71rM/00011.wav
3642,1,-0.9047320485115051,id10273/oBaIbyCrTVw/00003.wav id10273/hW0Q6eHqN-U/00003.wav
3643,0,-1.2657448053359985,id10273/oBaIbyCrTVw/00003.wav id10300/Fi8lnFPYgII/00014.wav
3644,1,-0.8316447734832764,id10273/oBaIbyCrTVw/00003.wav id10273/prqT1CcDqMc/00006.wav
3645,0,-1.303552508354187,id10273/oBaIbyCrTVw/00003.wav id10278/LVXvQzNatXI/00002.wav
3646,1,-0.7405110001564026,id10273/oBaIbyCrTVw/00003.wav id10273/0OCW1HUxZyg/00001.wav
3647,0,-1.2033038139343262,id10273/oBaIbyCrTVw/00003.wav id10278/iEAqbqZ7dDg/00008.wav
3648,1,-0.963463544845581,id10273/oBaIbyCrTVw/00004.wav id10273/5TWpQYtboq0/00010.wav
3649,0,-1.2374759912490845,id10273/oBaIbyCrTVw/00004.wav id10300/fAe7DXqrZls/00011.wav
3650,1,-0.9916397929191589,id10273/oBaIbyCrTVw/00004.wav id10273/Ed918auNI0Y/00003.wav
3651,0,-1.0169260501861572,id10273/oBaIbyCrTVw/00004.wav id10309/_z_BR0ERa9g/00010.wav
3652,1,-0.9686099290847778,id10273/oBaIbyCrTVw/00004.wav id10273/xN2fSTQHHkw/00006.wav
3653,0,-1.2866536378860474,id10273/oBaIbyCrTVw/00004.wav id10298/hjvQiiG71rM/00022.wav
3654,1,-0.7634534239768982,id10273/oBaIbyCrTVw/00004.wav id10273/8cfyJEV7hP8/00010.wav
3655,0,-1.057275652885437,id10273/oBaIbyCrTVw/00004.wav id10292/gm6PJowclv0/00012.wav
3656,1,-0.7464799284934998,id10273/oBaIbyCrTVw/00005.wav id10273/0LbtndiXJC0/00012.wav
3657,0,-1.3124635219573975,id10273/oBaIbyCrTVw/00005.wav id10300/_WKW_Jkdvq8/00002.wav
3658,1,-0.8798670768737793,id10273/oBaIbyCrTVw/00005.wav id10273/MqKFZOAwUsg/00004.wav
3659,0,-1.059219241142273,id10273/oBaIbyCrTVw/00005.wav id10305/Piw0wvQbpnQ/00002.wav
3660,1,-0.9130339026451111,id10273/oBaIbyCrTVw/00005.wav id10273/E50E5hbggyM/00001.wav
3661,0,-1.2122591733932495,id10273/oBaIbyCrTVw/00005.wav id10290/kKQpvHl21Cg/00004.wav
3662,1,-0.8390121459960938,id10273/oBaIbyCrTVw/00005.wav id10273/8fKRoUIpAJY/00013.wav
3663,0,-1.3212792873382568,id10273/oBaIbyCrTVw/00005.wav id10281/1CiBWgsHT4E/00010.wav
3664,1,-0.8537955284118652,id10273/oBaIbyCrTVw/00006.wav id10273/8cfyJEV7hP8/00026.wav
3665,0,-1.2492257356643677,id10273/oBaIbyCrTVw/00006.wav id10300/8EDKH42GZ1o/00008.wav
3666,1,-1.0496642589569092,id10273/oBaIbyCrTVw/00006.wav id10273/SgBON1gLfbo/00003.wav
3667,0,-1.3855262994766235,id10273/oBaIbyCrTVw/00006.wav id10289/zFii0ROZZjc/00003.wav
3668,1,-0.831289529800415,id10273/oBaIbyCrTVw/00006.wav id10273/ZpPPaMazpf0/00010.wav
3669,0,-0.9264333844184875,id10273/oBaIbyCrTVw/00006.wav id10277/znxUWA2QAGs/00003.wav
3670,1,-0.9535179138183594,id10273/oBaIbyCrTVw/00006.wav id10273/Ed918auNI0Y/00003.wav
3671,0,-1.062363624572754,id10273/oBaIbyCrTVw/00006.wav id10301/VIAnMw7J5tI/00007.wav
3672,1,-0.8818184733390808,id10273/oBaIbyCrTVw/00007.wav id10273/hW0Q6eHqN-U/00008.wav
3673,0,-1.3291528224945068,id10273/oBaIbyCrTVw/00007.wav id10294/3BRezdwX-4I/00002.wav
3674,1,-0.7884337902069092,id10273/oBaIbyCrTVw/00007.wav id10273/8fKRoUIpAJY/00002.wav
3675,0,-1.2227816581726074,id10273/oBaIbyCrTVw/00007.wav id10305/nJbBcMdxQU4/00003.wav
3676,1,-0.8050128817558289,id10273/oBaIbyCrTVw/00007.wav id10273/prqT1CcDqMc/00020.wav
3677,0,-1.1331555843353271,id10273/oBaIbyCrTVw/00007.wav id10272/dkN2DIBrXqQ/00006.wav
3678,1,-0.8307483196258545,id10273/oBaIbyCrTVw/00007.wav id10273/gHPh9j7lc58/00008.wav
3679,0,-1.3540089130401611,id10273/oBaIbyCrTVw/00007.wav id10307/0nH78dDh0N0/00021.wav
3680,1,-0.9790235161781311,id10273/oBaIbyCrTVw/00008.wav id10273/OYi3rZSdAOE/00002.wav
3681,0,-0.9962275624275208,id10273/oBaIbyCrTVw/00008.wav id10295/K1gPy1UKmBE/00003.wav
3682,1,-0.9932757019996643,id10273/oBaIbyCrTVw/00008.wav id10273/5TWpQYtboq0/00004.wav
3683,0,-1.2452900409698486,id10273/oBaIbyCrTVw/00008.wav id10278/Pp-rAswo4Xg/00017.wav
3684,1,-0.8261151909828186,id10273/oBaIbyCrTVw/00008.wav id10273/eLl_yTeuaKo/00012.wav
3685,0,-1.1802126169204712,id10273/oBaIbyCrTVw/00008.wav id10309/XMLMvfrgdzY/00010.wav
3686,1,-0.9636539220809937,id10273/oBaIbyCrTVw/00008.wav id10273/5TWpQYtboq0/00009.wav
3687,0,-1.2346385717391968,id10273/oBaIbyCrTVw/00008.wav id10300/_WKW_Jkdvq8/00005.wav
3688,1,-0.8710422515869141,id10273/oBaIbyCrTVw/00009.wav id10273/8cfyJEV7hP8/00009.wav
3689,0,-1.2378861904144287,id10273/oBaIbyCrTVw/00009.wav id10290/fVOTAQKIfY4/00003.wav
3690,1,-0.7314249277114868,id10273/oBaIbyCrTVw/00009.wav id10273/gHPh9j7lc58/00007.wav
3691,0,-1.4427534341812134,id10273/oBaIbyCrTVw/00009.wav id10286/Qkll9n7U5ak/00012.wav
3692,1,-0.9149222373962402,id10273/oBaIbyCrTVw/00009.wav id10273/MqKFZOAwUsg/00002.wav
3693,0,-1.259126901626587,id10273/oBaIbyCrTVw/00009.wav id10306/IANjHJYjfW8/00009.wav
3694,1,-0.6556416153907776,id10273/oBaIbyCrTVw/00009.wav id10273/oBaIbyCrTVw/00004.wav
3695,0,-0.9638176560401917,id10273/oBaIbyCrTVw/00009.wav id10276/HrA2BLcLApA/00021.wav
3696,1,-0.9031121134757996,id10273/oBaIbyCrTVw/00010.wav id10273/8fKRoUIpAJY/00004.wav
3697,0,-1.25033438205719,id10273/oBaIbyCrTVw/00010.wav id10300/1ZyvrJaiLQk/00031.wav
3698,1,-0.8972593545913696,id10273/oBaIbyCrTVw/00010.wav id10273/ZpPPaMazpf0/00016.wav
3699,0,-1.0654712915420532,id10273/oBaIbyCrTVw/00010.wav id10309/vobW27_-JyQ/00004.wav
3700,1,-1.0225269794464111,id10273/oBaIbyCrTVw/00010.wav id10273/8fKRoUIpAJY/00005.wav
3701,0,-1.1521297693252563,id10273/oBaIbyCrTVw/00010.wav id10275/Mdk1SXywHck/00014.wav
3702,1,-0.8295843005180359,id10273/oBaIbyCrTVw/00010.wav id10273/8cfyJEV7hP8/00021.wav
3703,0,-0.9387805461883545,id10273/oBaIbyCrTVw/00010.wav id10302/K2_D_tFdAgY/00039.wav
3704,1,-0.7648996114730835,id10273/prqT1CcDqMc/00001.wav id10273/prqT1CcDqMc/00007.wav
3705,0,-1.389249324798584,id10273/prqT1CcDqMc/00001.wav id10285/uArtiTSTnSU/00007.wav
3706,1,-0.8217198252677917,id10273/prqT1CcDqMc/00001.wav id10273/Ed918auNI0Y/00001.wav
3707,0,-1.4334838390350342,id10273/prqT1CcDqMc/00001.wav id10285/m-uILToQ9ss/00001.wav
3708,1,-0.777073085308075,id10273/prqT1CcDqMc/00001.wav id10273/8fKRoUIpAJY/00009.wav
3709,0,-1.4066487550735474,id10273/prqT1CcDqMc/00001.wav id10280/d7S0qeo6EP0/00005.wav
3710,1,-0.9476749897003174,id10273/prqT1CcDqMc/00001.wav id10273/8cfyJEV7hP8/00037.wav
3711,0,-1.1464916467666626,id10273/prqT1CcDqMc/00001.wav id10275/CVUXDNZzcmA/00001.wav
3712,1,-0.972719132900238,id10273/prqT1CcDqMc/00002.wav id10273/E50E5hbggyM/00003.wav
3713,0,-1.214991569519043,id10273/prqT1CcDqMc/00002.wav id10296/OVqjDafJiGQ/00001.wav
3714,1,-0.9164734482765198,id10273/prqT1CcDqMc/00002.wav id10273/8cfyJEV7hP8/00032.wav
3715,0,-1.4053770303726196,id10273/prqT1CcDqMc/00002.wav id10281/WUg4pRp5_Co/00001.wav
3716,1,-0.7164145708084106,id10273/prqT1CcDqMc/00002.wav id10273/prqT1CcDqMc/00003.wav
3717,0,-1.4270058870315552,id10273/prqT1CcDqMc/00002.wav id10289/sf4uMnkYFG8/00010.wav
3718,1,-0.9017075300216675,id10273/prqT1CcDqMc/00002.wav id10273/5TWpQYtboq0/00004.wav
3719,0,-1.2496243715286255,id10273/prqT1CcDqMc/00002.wav id10302/VRCidrXwd1s/00003.wav
